created_at,full_text,username,tweet_tokens,tweet_tokens_WSW,tweet_tokens_stemmed
2014-01-11,iyalah siakad kn lg diakses mahasiswa se unj uu gue blm liat,kimelamel,"['iyalah', 'siakad', 'kn', 'lg', 'diakses', 'mahasiswa', 'se', 'unj', 'uu', 'gue', 'blm', 'liat']","['iyalah', 'siakad', 'kn', 'lg', 'diakses', 'mahasiswa', 'unj', 'uu', 'gue', 'blm', 'liat']","['iya', 'siakad', 'kn', 'lg', 'akses', 'mahasiswa', 'unj', 'uu', 'gue', 'blm', 'liat']"
2014-01-11,hot januari batas penalti persetujuan krs oleh admin siakad,Egi_Rizkiyarno,"['hot', 'januari', 'batas', 'penalti', 'persetujuan', 'krs', 'oleh', 'admin', 'siakad']","['hot', 'januari', 'batas', 'penalti', 'persetujuan', 'krs', 'admin', 'siakad']","['hot', 'januari', 'batas', 'penalti', 'tuju', 'krs', 'admin', 'siakad']"
2014-01-11,hot januari pengisian krs di siakad,Egi_Rizkiyarno,"['hot', 'januari', 'pengisian', 'krs', 'di', 'siakad']","['hot', 'januari', 'pengisian', 'krs', 'siakad']","['hot', 'januari', 'isi', 'krs', 'siakad']"
2014-01-11,mimin lagi selimutan  emang siakad udah bisa dibuka tadi sih mimin liat kalo ft tgl jan,BEMPTM_UNJ,"['mimin', 'lagi', 'selimutan', 'emang', 'siakad', 'udah', 'bisa', 'dibuka', 'tadi', 'sih', 'mimin', 'liat', 'kalo', 'ft', 'tgl', 'jan']","['mimin', 'selimutan', 'emang', 'siakad', 'udah', 'dibuka', 'mimin', 'liat', 'ft', 'tgl', 'jan']","['mimin', 'selimut', 'emang', 'siakad', 'udah', 'buka', 'mimin', 'liat', 'ft', 'tgl', 'jan']"
2014-01-11,penyakit unj nih siakad,michozelrado,"['penyakit', 'unj', 'nih', 'siakad']","['penyakit', 'unj', 'siakad']","['sakit', 'unj', 'siakad']"
2014-01-11,mendingan siapsiap dulu deh skrg buat ke acara natal civitas unj dari pada berkutik dgn siakad siang hari gini,markussitorus,"['mendingan', 'siapsiap', 'dulu', 'deh', 'skrg', 'buat', 'ke', 'acara', 'natal', 'civitas', 'unj', 'dari', 'pada', 'berkutik', 'dgn', 'siakad', 'siang', 'hari', 'gini']","['mendingan', 'siapsiap', 'deh', 'skrg', 'acara', 'natal', 'civitas', 'unj', 'berkutik', 'siakad', 'siang', 'gini']","['mending', 'siapsiap', 'deh', 'skrg', 'acara', 'natal', 'civitas', 'unj', 'kutik', 'siakad', 'siang', 'gin']"
2014-01-11,gatuh modem keblokir udah dijadwalpun namanya mahasiswa unj emang kritis lagi pada akses siakad kan lu pada dari subu,hildaatm,"['gatuh', 'modem', 'keblokir', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'lagi', 'pada', 'akses', 'siakad', 'kan', 'lu', 'pada', 'dari', 'subu']","['gatuh', 'modem', 'keblokir', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu', 'subu']","['gatuh', 'modem', 'blokir', 'udah', 'jadwal', 'nama', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu', 'subu']"
2014-01-11,kotault rt udah dijadwalpun namanya mahasiswa unj emang kritis lagi pada akses siakad kan lu pada dari subuh,putriieprtw,"['kotault', 'rt', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'lagi', 'pada', 'akses', 'siakad', 'kan', 'lu', 'pada', 'dari', 'subuh']","['kotault', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu', 'subuh']","['kotault', 'udah', 'jadwal', 'nama', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu', 'subuh']"
2014-01-11,unj lagi buka siakad nih mimin lagi apa,putraadyaksa,"['unj', 'lagi', 'buka', 'siakad', 'nih', 'mimin', 'lagi', 'apa']","['unj', 'buka', 'siakad', 'mimin']","['unj', 'buka', 'siakad', 'mimin']"
2014-01-11,ujian sesungguhnya bukan pas ujian masuk unj bukan juga uts atau uas tapi ujian masuk siakad ha ha,rayhankin,"['ujian', 'sesungguhnya', 'bukan', 'pas', 'ujian', 'masuk', 'unj', 'bukan', 'juga', 'uts', 'atau', 'uas', 'tapi', 'ujian', 'masuk', 'siakad', 'ha', 'ha']","['ujian', 'sesungguhnya', 'pas', 'ujian', 'masuk', 'unj', 'uts', 'uas', 'ujian', 'masuk', 'siakad', 'ha', 'ha']","['uji', 'sungguh', 'pas', 'uji', 'masuk', 'unj', 'uts', 'uas', 'uji', 'masuk', 'siakad', 'ha', 'ha']"
2014-01-11,kepo emang rt udah dijadwalpun namanya mahasiswa unj emang kritis lagi pada akses siakad kan lu pada dari subuh,ulfajarini,"['kepo', 'emang', 'rt', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'lagi', 'pada', 'akses', 'siakad', 'kan', 'lu', 'pada', 'dari', 'subuh']","['kepo', 'emang', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu', 'subuh']","['kepo', 'emang', 'udah', 'jadwal', 'nama', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu', 'subuh']"
2014-01-11,diurekurek dew ga ngerti ka anggi itu maksudnya gmn rt ngisibya dimana web unj siakad monev online,oputeri,"['diurekurek', 'dew', 'ga', 'ngerti', 'ka', 'anggi', 'itu', 'maksudnya', 'gmn', 'rt', 'ngisibya', 'dimana', 'web', 'unj', 'siakad', 'monev', 'online']","['diurekurek', 'dew', 'ngerti', 'ka', 'anggi', 'maksudnya', 'gmn', 'ngisibya', 'dimana', 'web', 'unj', 'siakad', 'monev', 'online']","['diurekurek', 'dew', 'ngerti', 'ka', 'anggi', 'maksud', 'gmn', 'ngisibya', 'mana', 'web', 'unj', 'siakad', 'monev', 'online']"
2014-01-11,ga ngerti ka anggi itu maksudnya gmn rt ngisibya dimana web unj siakad monev online tab evaluasi perkuliahan,Dewstijee,"['ga', 'ngerti', 'ka', 'anggi', 'itu', 'maksudnya', 'gmn', 'rt', 'ngisibya', 'dimana', 'web', 'unj', 'siakad', 'monev', 'online', 'tab', 'evaluasi', 'perkuliahan']","['ngerti', 'ka', 'anggi', 'maksudnya', 'gmn', 'ngisibya', 'dimana', 'web', 'unj', 'siakad', 'monev', 'online', 'tab', 'evaluasi', 'perkuliahan']","['ngerti', 'ka', 'anggi', 'maksud', 'gmn', 'ngisibya', 'mana', 'web', 'unj', 'siakad', 'monev', 'online', 'tab', 'evaluasi', 'kuliah']"
2014-01-11,ngisibya dimana web unj siakad monev online tab evaluasi perkuliahan diisi dulu ya baru nilainya bisa dilihat,oputeri,"['ngisibya', 'dimana', 'web', 'unj', 'siakad', 'monev', 'online', 'tab', 'evaluasi', 'perkuliahan', 'diisi', 'dulu', 'ya', 'baru', 'nilainya', 'bisa', 'dilihat']","['ngisibya', 'dimana', 'web', 'unj', 'siakad', 'monev', 'online', 'tab', 'evaluasi', 'perkuliahan', 'diisi', 'nilainya']","['ngisibya', 'mana', 'web', 'unj', 'siakad', 'monev', 'online', 'tab', 'evaluasi', 'kuliah', 'isi', 'nilai']"
2014-01-11,dan semua mahasiswa unj berada di depan laptop untuk mengakses siakad yg kita tahu itu loading lama banget siakad laku banget ya huft,mutiahelmina,"['dan', 'semua', 'mahasiswa', 'unj', 'berada', 'di', 'depan', 'laptop', 'untuk', 'mengakses', 'siakad', 'yg', 'kita', 'tahu', 'itu', 'loading', 'lama', 'banget', 'siakad', 'laku', 'banget', 'ya', 'huft']","['mahasiswa', 'unj', 'laptop', 'mengakses', 'siakad', 'loading', 'banget', 'siakad', 'laku', 'banget', 'huft']","['mahasiswa', 'unj', 'laptop', 'akses', 'siakad', 'loading', 'banget', 'siakad', 'laku', 'banget', 'huft']"
2014-01-11,sabar min rt udah dijadwalpun namanya mahasiswa unj emang kritis lagi pada akses siakad kan lu pada dari subuh,adizchaidir,"['sabar', 'min', 'rt', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'lagi', 'pada', 'akses', 'siakad', 'kan', 'lu', 'pada', 'dari', 'subuh']","['sabar', 'min', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu', 'subuh']","['sabar', 'min', 'udah', 'jadwal', 'nama', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu', 'subuh']"
2014-01-11,tapi sudah bisa lihat yeah  udah dijadwalpun namanya mahasiswa unj emang kritis lagi pada akses siakad kan lu pada dar,apriliyanR,"['tapi', 'sudah', 'bisa', 'lihat', 'yeah', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'lagi', 'pada', 'akses', 'siakad', 'kan', 'lu', 'pada', 'dar']","['lihat', 'yeah', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu', 'dar']","['lihat', 'yeah', 'udah', 'jadwal', 'nama', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu', 'dar']"
2014-01-11,dari semalem malah min wkwkrt udah dijadwalpun namany mahasiswa unj emang kritis lg pada akses siakad kan lu pada dr subuh,nitalest,"['dari', 'semalem', 'malah', 'min', 'wkwkrt', 'udah', 'dijadwalpun', 'namany', 'mahasiswa', 'unj', 'emang', 'kritis', 'lg', 'pada', 'akses', 'siakad', 'kan', 'lu', 'pada', 'dr', 'subuh']","['semalem', 'min', 'wkwkrt', 'udah', 'dijadwalpun', 'namany', 'mahasiswa', 'unj', 'emang', 'kritis', 'lg', 'akses', 'siakad', 'lu', 'dr', 'subuh']","['semalem', 'min', 'wkwkrt', 'udah', 'jadwal', 'namany', 'mahasiswa', 'unj', 'emang', 'kritis', 'lg', 'akses', 'siakad', 'lu', 'dr', 'subuh']"
2014-01-10,nggak donggg  rt udah dijadwalpun namanya mahasiswa unj emang kritis lagi pada akses siakad kan lu pada dari subuh,_ryanski,"['nggak', 'donggg', 'rt', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'lagi', 'pada', 'akses', 'siakad', 'kan', 'lu', 'pada', 'dari', 'subuh']","['nggak', 'donggg', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu', 'subuh']","['nggak', 'donggg', 'udah', 'jadwal', 'nama', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu', 'subuh']"
2014-01-10,udah dijadwalpun namanya mahasiswa unj emang kritis lagi pada akses siakad kan lu pada dari subuh,imamsyafrijal,"['udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'lagi', 'pada', 'akses', 'siakad', 'kan', 'lu', 'pada', 'dari', 'subuh']","['udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu', 'subuh']","['udah', 'jadwal', 'nama', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu', 'subuh']"
2014-01-10,sesuai jadwal aja biar ga buang waktu udah dijadwalpun namanya mahasiswa unj emang kritis lagi pada akses siakad kan,akupinguinn,"['sesuai', 'jadwal', 'aja', 'biar', 'ga', 'buang', 'waktu', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'lagi', 'pada', 'akses', 'siakad', 'kan']","['sesuai', 'jadwal', 'buang', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad']","['sesuai', 'jadwal', 'buang', 'udah', 'jadwal', 'nama', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad']"
2014-01-10,dr tengah mlm rt udah dijadwalpun namanya mahasiswa unj emang kritis lagi pada akses siakad kan lu pada dari subuh,maydatari,"['dr', 'tengah', 'mlm', 'rt', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'lagi', 'pada', 'akses', 'siakad', 'kan', 'lu', 'pada', 'dari', 'subuh']","['dr', 'mlm', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu', 'subuh']","['dr', 'mlm', 'udah', 'jadwal', 'nama', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu', 'subuh']"
2014-01-10,haha rt udah dijadwalpun namanya mahasiswa unj emang kritis lagi pada akses siakad kan lu pada dari subuh,ruthventy,"['haha', 'rt', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'lagi', 'pada', 'akses', 'siakad', 'kan', 'lu', 'pada', 'dari', 'subuh']","['haha', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu', 'subuh']","['haha', 'udah', 'jadwal', 'nama', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu', 'subuh']"
2014-01-10,siakad unj,arauf_91,"['siakad', 'unj']","['siakad', 'unj']","['siakad', 'unj']"
2014-01-10,alay lo min gue gak kpikiran sma skali udah dijadwalpun namanya mahasiswa unj emang kritis lagi pada akses siakad kan lu,hafidhamdan,"['alay', 'lo', 'min', 'gue', 'gak', 'kpikiran', 'sma', 'skali', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'lagi', 'pada', 'akses', 'siakad', 'kan', 'lu']","['alay', 'lo', 'min', 'gue', 'kpikiran', 'sma', 'skali', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu']","['alay', 'lo', 'min', 'gue', 'kpikiran', 'sma', 'skali', 'udah', 'jadwal', 'nama', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu']"
2014-01-10,penasaran imin ip pertama nih rt udah dijadwalpun namanya mahasiswa unj emang kritis lagi pada akses siakad kan lu pad,DianaIJI,"['penasaran', 'imin', 'ip', 'pertama', 'nih', 'rt', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'lagi', 'pada', 'akses', 'siakad', 'kan', 'lu', 'pad']","['penasaran', 'imin', 'ip', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu', 'pad']","['penasaran', 'imin', 'ip', 'udah', 'jadwal', 'nama', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu', 'pad']"
2014-01-10,knp fe mesti terakhir rt udah dijadwalpun namanya mahasiswa unj emang kritis lagi pada akses siakad kan lu pada,ayutyazwul,"['knp', 'fe', 'mesti', 'terakhir', 'rt', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'lagi', 'pada', 'akses', 'siakad', 'kan', 'lu', 'pada']","['knp', 'fe', 'mesti', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu']","['knp', 'fe', 'mesti', 'udah', 'jadwal', 'nama', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu']"
2014-01-10,mimin jg kn rt udah dijadwalpun namanya mahasiswa unj emang kritis lagi pada akses siakad kan lu pada dari subuh,ApriyantiEsti,"['mimin', 'jg', 'kn', 'rt', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'lagi', 'pada', 'akses', 'siakad', 'kan', 'lu', 'pada', 'dari', 'subuh']","['mimin', 'jg', 'kn', 'udah', 'dijadwalpun', 'namanya', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu', 'subuh']","['mimin', 'jg', 'kn', 'udah', 'jadwal', 'nama', 'mahasiswa', 'unj', 'emang', 'kritis', 'akses', 'siakad', 'lu', 'subuh']"
2014-01-10,itu kak mau tanyakt alumni unj buat liat khs itu nnti di siakad ada jadwal wktunya gitu ya ka mksdnya di mulai dr angkatan,hestisulistiowt,"['itu', 'kak', 'mau', 'tanyakt', 'alumni', 'unj', 'buat', 'liat', 'khs', 'itu', 'nnti', 'di', 'siakad', 'ada', 'jadwal', 'wktunya', 'gitu', 'ya', 'ka', 'mksdnya', 'di', 'mulai', 'dr', 'angkatan']","['kak', 'tanyakt', 'alumni', 'unj', 'liat', 'khs', 'nnti', 'siakad', 'jadwal', 'wktunya', 'gitu', 'ka', 'mksdnya', 'dr', 'angkatan']","['kak', 'tanyakt', 'alumni', 'unj', 'liat', 'khs', 'nnti', 'siakad', 'jadwal', 'wktunya', 'gitu', 'ka', 'mksdnya', 'dr', 'angkat']"
2014-01-10,lwt hp juga bsadistatistik unj gimana caranyta kok gue buka siakad error mulu,virda_p,"['lwt', 'hp', 'juga', 'bsadistatistik', 'unj', 'gimana', 'caranyta', 'kok', 'gue', 'buka', 'siakad', 'error', 'mulu']","['lwt', 'hp', 'bsadistatistik', 'unj', 'gimana', 'caranyta', 'gue', 'buka', 'siakad', 'error', 'mulu']","['lwt', 'hp', 'bsadistatistik', 'unj', 'gimana', 'caranyta', 'gue', 'buka', 'siakad', 'error', 'mulu']"
2014-01-10,rt maaan jadwal akses siakad unj perfakultas akhirnya terealisasikan cmiiw,Tasyandina,"['rt', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'akhirnya', 'terealisasikan', 'cmiiw']","['maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'terealisasikan', 'cmiiw']","['maaan', 'jadwal', 'akses', 'siakad', 'unj', 'fakultas', 'realisasi', 'cmiiw']"
2014-01-10,rt maaan jadwal akses siakad unj perfakultas akhirnya terealisasikan cmiiw,RizkaFebrians,"['rt', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'akhirnya', 'terealisasikan', 'cmiiw']","['maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'terealisasikan', 'cmiiw']","['maaan', 'jadwal', 'akses', 'siakad', 'unj', 'fakultas', 'realisasi', 'cmiiw']"
2014-01-10,info jadwal akses siakad unj pic,viviyusdika,"['info', 'jadwal', 'akses', 'siakad', 'unj', 'pic']","['info', 'jadwal', 'akses', 'siakad', 'unj', 'pic']","['info', 'jadwal', 'akses', 'siakad', 'unj', 'pic']"
2014-01-10,cc maaan jadwal akses siakad unj perfakultas akhirnya terealisasikan cmiiw,deafith,"['cc', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'akhirnya', 'terealisasikan', 'cmiiw']","['cc', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'terealisasikan', 'cmiiw']","['cc', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'fakultas', 'realisasi', 'cmiiw']"
2014-01-10,rt rt maaan jadwal akses siakad unj pe terealisasikan cmiiw,DhydhyGita,"['rt', 'rt', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'pe', 'terealisasikan', 'cmiiw']","['maaan', 'jadwal', 'akses', 'siakad', 'unj', 'pe', 'terealisasikan', 'cmiiw']","['maaan', 'jadwal', 'akses', 'siakad', 'unj', 'pe', 'realisasi', 'cmiiw']"
2014-01-10,wah teknik ke maaan jadwal akses siakad unj pe terealisasikan cmiiw,zvdfszser,"['wah', 'teknik', 'ke', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'pe', 'terealisasikan', 'cmiiw']","['teknik', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'pe', 'terealisasikan', 'cmiiw']","['teknik', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'pe', 'realisasi', 'cmiiw']"
2014-01-10,bahasa dan seni bukan bahasa dan sastra maaan jadwal akses siakad unj pe terealisasikan cmiiw,dwianarach,"['bahasa', 'dan', 'seni', 'bukan', 'bahasa', 'dan', 'sastra', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'pe', 'terealisasikan', 'cmiiw']","['bahasa', 'seni', 'bahasa', 'sastra', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'pe', 'terealisasikan', 'cmiiw']","['bahasa', 'seni', 'bahasa', 'sastra', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'pe', 'realisasi', 'cmiiw']"
2014-01-10,cc maaan jadwal akses siakad unj perfakultas akhirnya terealisasikan cmiiw,claudiasulfit,"['cc', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'akhirnya', 'terealisasikan', 'cmiiw']","['cc', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'terealisasikan', 'cmiiw']","['cc', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'fakultas', 'realisasi', 'cmiiw']"
2014-01-10,hot januari pengisian krs di siakad,fildzaghaliyati,"['hot', 'januari', 'pengisian', 'krs', 'di', 'siakad']","['hot', 'januari', 'pengisian', 'krs', 'siakad']","['hot', 'januari', 'isi', 'krs', 'siakad']"
2014-01-10,mentang yah fakultas ekonomi paling muda se unj raya dapet jadwal akses siakad nya paling belakangan,Mentaripra,"['mentang', 'yah', 'fakultas', 'ekonomi', 'paling', 'muda', 'se', 'unj', 'raya', 'dapet', 'jadwal', 'akses', 'siakad', 'nya', 'paling', 'belakangan']","['mentang', 'fakultas', 'ekonomi', 'muda', 'unj', 'raya', 'dapet', 'jadwal', 'akses', 'siakad']","['mentang', 'fakultas', 'ekonomi', 'muda', 'unj', 'raya', 'dapet', 'jadwal', 'akses', 'siakad']"
2014-01-10,cc rt maaan jadwal akses siakad unj perfakultas akhirnya terealisasikan cmiiw,Triafunny,"['cc', 'rt', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'akhirnya', 'terealisasikan', 'cmiiw']","['cc', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'terealisasikan', 'cmiiw']","['cc', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'fakultas', 'realisasi', 'cmiiw']"
2014-01-10,terakhir maaan jadwal akses siakad unj perfakultas akhirnya terealisasikan cmiiw,firmanrifki,"['terakhir', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'akhirnya', 'terealisasikan', 'cmiiw']","['maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'terealisasikan', 'cmiiw']","['maaan', 'jadwal', 'akses', 'siakad', 'unj', 'fakultas', 'realisasi', 'cmiiw']"
2014-01-10,maaan jadwal akses siakad unj perfakultas akhirnya terealisasikan cmiiw,sitiiii_M,"['maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'akhirnya', 'terealisasikan', 'cmiiw']","['maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'terealisasikan', 'cmiiw']","['maaan', 'jadwal', 'akses', 'siakad', 'unj', 'fakultas', 'realisasi', 'cmiiw']"
2014-01-10,maaan jadwal akses siakad unj perfakultas akhirnya terealisasikan cmiiw,hmptpunj,"['maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'akhirnya', 'terealisasikan', 'cmiiw']","['maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'terealisasikan', 'cmiiw']","['maaan', 'jadwal', 'akses', 'siakad', 'unj', 'fakultas', 'realisasi', 'cmiiw']"
2014-01-10,duh singkatan fbs salahrt maaan jadwal akses siakad unj perfakultas akhirnya terealisasikan cmiiw,adityaprtmaa,"['duh', 'singkatan', 'fbs', 'salahrt', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'akhirnya', 'terealisasikan', 'cmiiw']","['duh', 'singkatan', 'fbs', 'salahrt', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'terealisasikan', 'cmiiw']","['duh', 'singkat', 'fbs', 'salahrt', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'fakultas', 'realisasi', 'cmiiw']"
2014-01-10,knp ekonomi terakhir bgt maaan jadwal akses siakad unj perfakultas akhirnya terealisasikan cmiiw,asniasnot,"['knp', 'ekonomi', 'terakhir', 'bgt', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'akhirnya', 'terealisasikan', 'cmiiw']","['knp', 'ekonomi', 'bgt', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'terealisasikan', 'cmiiw']","['knp', 'ekonomi', 'bgt', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'fakultas', 'realisasi', 'cmiiw']"
2014-01-10,jadi per fakultas ya min maaan jadwal akses siakad unj perfakultas akhirnya terealisasikan cmiiw,from_arin,"['jadi', 'per', 'fakultas', 'ya', 'min', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'akhirnya', 'terealisasikan', 'cmiiw']","['fakultas', 'min', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'terealisasikan', 'cmiiw']","['fakultas', 'min', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'fakultas', 'realisasi', 'cmiiw']"
2014-01-10,rt maaan jadwal akses siakad unj perfakultas akhirnya terealisasikancmiiw,cahERVI,"['rt', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'akhirnya', 'terealisasikancmiiw']","['maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'terealisasikancmiiw']","['maaan', 'jadwal', 'akses', 'siakad', 'unj', 'fakultas', 'terealisasikancmiiw']"
2014-01-10,rt maaan jadwal akses siakad unj perfakultas akhirnya terealisasikan cmiiw,fikaryusuf,"['rt', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'akhirnya', 'terealisasikan', 'cmiiw']","['maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'terealisasikan', 'cmiiw']","['maaan', 'jadwal', 'akses', 'siakad', 'unj', 'fakultas', 'realisasi', 'cmiiw']"
2014-01-10,loh ini jadi toh maaan jadwal akses siakad unj perfakultas akhirnya terealisasikan cmiiw,sryprbh,"['loh', 'ini', 'jadi', 'toh', 'maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'akhirnya', 'terealisasikan', 'cmiiw']","['maaan', 'jadwal', 'akses', 'siakad', 'unj', 'perfakultas', 'terealisasikan', 'cmiiw']","['maaan', 'jadwal', 'akses', 'siakad', 'unj', 'fakultas', 'realisasi', 'cmiiw']"
2014-01-10,libur begini bikin gila haha siakad belum bisa diisi ya met ketauan bgt anak unj nya hahaha lagi libur ,Sepfrian_,"['libur', 'begini', 'bikin', 'gila', 'haha', 'siakad', 'belum', 'bisa', 'diisi', 'ya', 'met', 'ketauan', 'bgt', 'anak', 'unj', 'nya', 'hahaha', 'lagi', 'libur']","['libur', 'gila', 'haha', 'siakad', 'diisi', 'met', 'ketauan', 'bgt', 'anak', 'unj', 'hahaha', 'libur']","['libur', 'gila', 'haha', 'siakad', 'isi', 'met', 'tau', 'bgt', 'anak', 'unj', 'hahaha', 'libur']"
2014-01-10,emang jadwal akses siakad unj kapan,hilwahauda,"['emang', 'jadwal', 'akses', 'siakad', 'unj', 'kapan']","['emang', 'jadwal', 'akses', 'siakad', 'unj']","['emang', 'jadwal', 'akses', 'siakad', 'unj']"
